wallet_address,3LH7pDMG6maRkpHfQdN6hV36D6geFckDp7vTNDYTpump,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,8sxdRtLdtaYdHis1VSkCJoZUNVZXiaEKEUomzPRTpump,A4GoNqSZTvX4sSnRE1wFjEkemWm8jmbHhLgyCBAkpump,BPuNpj7eqg8R2z8jGxJqWZqxqoVritGsFpHTsNLHpump,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5
794krp8cGzJEEKdpSK9Sjagb7n1gFY88DyVMt8nnLWZB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79M3nAXYc62eUgCDn4S555hw5RFfjFDkA927p8DVZ7J2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79NbsrhZDnt4QbshHB6zaZWJv4ASRAm86ZYBPJBcCm6N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79RshBr6bXojvh4jW7Axg7tAg8JA1hZLdRCpA4Z1zoRb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79axbzveE3SkCVxTyrd66biSAT55eu5kkXdW21TJkHrN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79kzuKfGoj3thMJyeHT2PQ9Ujhj2NNESzzBgCYkYnGkb,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79wQKC5JDDuTa8s2hnj8jfzNDrXdRBUdACinsR4ivHBQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7ADMXaU5NFx3YBFCgsUdpPDuVQVKapLLBCSJMHQSuNtZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7ATgofi34t1zy2ZeEgXYXVMWf4NwRJxyZ4ZqXJgqWpHv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7AU3khtMMt2WbcfTA7dqi818WAY3MhccjdzsKvyfmvp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7AbmaLkg7Bb6qAXVFQqThRS2veKQqEKHUGW5FVuxkGvM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7Aj3KMnfXLE4zEN8iANp7u7yYmuA4d8cxSKswZXSR47a,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7Ao34kzergbZqDQCbGbXPGMraj21pe6xFSGTS3c7vtr7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7Ax83aiYQ1ZQq62zGQCXy1YXiFXHXMSSREKfzAWs6UUx,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7BGxZyrSnGJKShuUKXM4BcYZ5GLtdMdFxtxYx4BDChJc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7BLNZBpFePNreKrZGY9geDwzURs2aH3UUU516faBqPA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7BQofs9vbzkPf29nDL9K5Tn6SrJZY6KSUp5FVU6yqyuX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7BVWSji6BaRbyNzSKnKSeVwBEKnVac4Swk2M2VoB645B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7BWU8mRKF68mSMuvr5LLD3Qec6vtjgj3UqHrnTfnwg5Z,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7BaVQGwXncqgDNkT78Mn9wXuBvPCydoeDcyxREndo1Rm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7Bq7pBFxmi3DeChW6mMNJeoqrHmLjGDYFbCbgefToS8A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7CHySc6RkiHxhP7BneL5NKzuHgTyQ5uZg6UxHqrNZBy7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7CZKPododSoDaW6fwnRE3qcUZydDiSkXGk6uFP2kXGYd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7Ca6SmjeQ4UAgpiX82VwFnjyGJxh7XUADAQk3QeHzDFQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7CaTBkKuKJDeXcrtzmU7gTRdLevSWsZ3MiQKab3MkPPk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7CeXUZVgBpZjWW5WGP8L5ZjLXA48aaGpgAyXNEMe6UP4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7CiB9FCECRV4gC93Vaxfi283zqZhg9dtN3GMXjxKdpFM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7Cwqam9jtn4hk8YwvEivgGguxqk4vJcRHFMkRW1o5SoZ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7D2Yr8gpg7PnGRdCHUSv6qcUpmJ1t8xJw8XFYa1T8a2X,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7D4Pc1b2uZ8YUEjaCuxdfqi3zvLxHgXzcdKYM5ydfWdR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7D98ftfkpUBvBZe5WHHMS2h6Nd44NAfRZZ36o7T3Jmhz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7DH7DxEFcavc1o9HrhDq4SPfzEBndRTKg3R23erNAFgt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7DsA3f9UU7kx2wi5N7PCUWRpvXe4DseCEkYbQUaqvXoQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7DxBUFgcUtA2fXJv1Foy3AgXxhBmMJdZ2ix3CsYHRdDG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7EJzKs7QGJQrfErc5kD3kQ8dZqkPmcJZu9WjRrwr4gRy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7Emwey1vpihvgo6D6PADMZeaYnLVZFoYDRn9JCE5uhCA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7F6WeH9CJAKNA1azegcojLa1kUi8Hj7atFDEuvLU2KjK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7F7Lwc9c297U3J49esAzBz7kewwScupuWjXv5fjDFBen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7FD4PYE5aRbsmqHL7NKEk2EsotBj4seYWetBUCp9EbFs,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7FE49quVX8bcAQQgsrq3v5yz7JtmHyx4b4Pm4yS5RNag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7FHJX1pwq4i9Fr2z1emXNHu8xSseKgG5waMnYygnmwG8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7FXeHFvfF4buWak2Sa4wN5QF6CqCoZh646TsDUmwCrwE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7FdnmS2RCZsMJ1DKBinYoZsANHUoGEykf9S61Sw6U9Mn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7FxyPYQy3E3aTgmrurt8xR7wvaf5CTcYMdu9fw6wNQSv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7GLbuSFMz2uHwpyFoRinMyHN4LCTJYCe5MjDqpgCn63p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7GaatSi6rkN51XX4d4AKeuge8hbdYGgpReZ2icCCApQQ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7H8d1z9uPPUvtJ3qoJnULBcX9EYFX4WpSSMHMgDn5g6m,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7HAzLUHmphWtEzQrsyo7yPV5K6h5TGrDYtnobEZnJdT2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7HTm8C79bbsLSJbaGo5Sn6hjhMCLT7yu2zDperTNhyr3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7HetXANiJqw85wA17TxZsQmx9KEkzz3gZn2rYad8daEW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7Hf8xLehq9QQzcwFpNjKPx5MpHX4BM7qpmcRPRESZJFR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7HhCXamj966jbF2f1B1y7MMXuo9HWF4S7g1sAyQZpcKW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7HoPnnW15nToLQtfCBn5TZTK9dvizhP5HgTi67i3ymVS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7Hq6ye2qgvmdrEvvQGtQMZ1WCCAbXM99uDTSJRZY6vbw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7Hsq7dFbKT42HPSFvgSh4y2cHwahatgkz6NSKAqsa9Wz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7HwGobhsGG3ZxXTvJaJKFtZfFyZk1uXkAMpqckYEKSVm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7JzH5xv82HKEK2kwitBiVi9CvGhu5dB8kui6tsbp962S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7JzwgSwdWPGKtx8pmvfBW9Y1f5tEuyBENVgm1pXwbNtt,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7K8JxX9wEiNw6pMoP5fCX8jQ9dqRenKe6ucZRN7aVRoa,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7KDQhb9KX8y9rkrtyAw4arkRVctGhaRhaUMCadfg4bEk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7KdUAtxxANrEYF3NSUMXFcVsF2FF2Lfkk17TNGBYxnv9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7KeG6CDKB1RZEHdXwVyxRPPQhFP5e4veCNAacfeqepu8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7KsfSubRcDU4yMUra4BjqjNRzGE66YGTB779CGunZvsm,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7Ky1PEsV8mSE2L8rwkW8sNgFxdNMki5SAU4L9iYetmzX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7LA1enPXPMDNw5Faj19FTAPg7oE1NHcsSebThaLPdBcK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7LFVr6eD3Gcp58ARYy9oNv4RHiaiPkkMVS1xn3zNGjUg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7LKagGYNJ9x3FhZXgGyAYWHuCjKFrsmPJoU9JBSRq8D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7LNa5PNdRBJ9Bh1Qjf9PqUuwvYybZWVVLyrs6Xhjb6B8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7LsaAwdWRKufr45emXRBxBLwV7WNQ4iAe9H8Achby8Pg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7MC1HarRribEh1EuUfxrULGRYbmpwFsW4mLCwtMuWteb,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7MJxU1SyLxCD7nX27KpfkAApVBPZsFc16XvW1ej5aCak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7MaNB39swLDTGafMs5Au2PDUR2XEtGPvzooBLsfHxoev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7Mpo21aZATk3kevkUSRMtXyiE3Jc7GxMCk6PMRtgDv7k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7N17hKnYqCxSZgvh7v8YxvCrrBkrqiCxgi2pZsAxU19u,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7N6dYSBhUHQB1fLRy2hhT1Kw5hzJWdmBbEmDYBMUdzKk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7N8uhPxgbhtLZGvrdCEpTCYAKGDfsfd2D5AVbSdMww3k,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7NFYc1zR7bL12ww6z5uFvwDP1za9Ej1mf2H9pSSLRJKA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7NSZ3UNs88URbJVkjKS2aHQA5qs1UdiGDeHuZHbzfkER,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7NTg1XxGWWTxSQMtx8PvMA4JuD7E5QyKsyk4mpeQ6mBZ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7NUaK4kXcebdoYXWk7mWJk9RQoLPRzrprXRV3SDCP4Rn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7NUznmM6TH89V32ADEQsXbgLsRWjsRpJaTzpaiPTmpRR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7NYaufXTt9V3ZT27aPBTP2GTaUTK1ZS5FhLj8vP5BBTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7Nue89SbHDKkrC48ZHanbeWTX3z6nve2LcBsRnr9XnAF,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7NvTEvVVRxZdSWXbhQ34utGSJdrHtSt37nDkZVqA1qAk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7P9EmfWJGrCzwjvh9vZMTmuoE15PCd1gri8MUa7dLYD3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7PDC5TZJRGYUTR9SwaGMVfjtiQy2GcKPo8ALQFetqUey,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7PGFDmERm6mtKchi4Qy4bzKbpuHQQywqvKws9VcLUins,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7PWEo39NMJP3s4paNJvCtX37j5FpdwGnTLKyirWcjMvB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7Pctotq5cP8TYd2FFzW1w2QYbTmWM6UBpXBHG4kG3Sag,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7PfhmiwB2ZpfhHzm7LqX4g7HjBbUmpF7J4A1GpJzynYR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7PgRsNMJqrmRfT2CP8aB3VBu4ARyoAuoMhm7rxv9bd6i,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7Ppi7GF9SCB6QBqLozWDe91g1U3trS6S61G3dxRJse43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7PwvUMEZ29kxMt3wwEurzRSjKGFfooWfE1pH2Rs2RzNR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7Q19YPqfvzXmm3rt2VpDMzfTGQEv8A397Yyum4Rk7Y1H,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7Q6RcQKsmpaRsaK17nuVyxDEWMRcPJUhboHvsqNRgTsR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7QCiXCg34xXmP1L32WnNgqvvrrWqNMnRtkhvWXkn18tE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7QEyUBFp2P8piyzGjsHDFxvW6eZVpyTcgCdJahcZgUdY,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7QPYJx19NXWuFrYJME5WK1q8HYw2eShRVWgr6WrFWLAT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7QdgKCMmCc72QZgYWKLc2tCMH6oRyYqJHDZgn9fLXwKC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7QoheYDG4CL3NZnCjdTbaKVXbM1JkqyA9eRnJcr21KiR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7Qq5UaDW3MQUK9pDwiu38eQEhZmmW2fZbsZHG27trkN5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7R1A6Lt95xw66hM46kxChuWGbDgLuwaESS73nKDxHbLw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7R9nX8UPNSZhGr6A9fkxqYJUKhz7KyP2XvTpj8qWaS7p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7Rj3XjkaZR3uZbgjFxBh9MW1BqS6zjADwi1FT1Y4ZV5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7Rj8d3E5erTHGy7iBQLvCrrEX2J7nur2VpKaZ3ZDxu2t,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7RsuGJ7ZLHruCJsXwita8vrXA3xZgH8UVJM4N82pnZLT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7Rw2AgtEgoi4PGi1QqyT5rBK5udGmPRp7v3FTwVWoHfZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7RwrYkzLTkVQBvtH4KYesDnMYDT5JfEEXXk1muftMv7B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7RzwjhVTNFccnd3cziRzxwCBWFdungp9jmsesYZDgXC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7S2fdKhnc7ii4joYBEoftA23kxpuEA26gpuHKDQ7L6hE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7S9TVnTr3BjkRsMXQjCLHaYCN66Wrpx4QqEGFxLuUCVn,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7SA7cG2YDT2KmNs56vxj2BNAASvx3dpd3LRS1tYnkEAy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7SDG2vyv3avA6te2BzUAZ2pSzRRrMKeazaueAyy6q9na,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7SGq3d9NKwKqNpy1QPLqfYZFjQ6fsCp2TcDzFRtWr8pJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7SLPYMSA5FxaEvJRk7C6Pxav8KSWt7xcqGw4no4s8p7z,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7SaWht9iWBe5xdJGEVDyAQuMwdmUR7T9UdSt1vQbSn2Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7Su7v3753u8wsdsiVwnYt515yFSJXZK9AYTD1ZbSYqVP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7SuL7xfMqhK1q9HiLx8u3iVmtT3QRPULCb7mL5AGPZXE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7T6NnAHYUwu7EAj5yuAWtc8WGgzA7WmZPMqqmhGTe2No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7TBJXxKiPvreJFnNpeAsWg6i74pmCoUDrmDJ5d43n1a6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7TK3NUZwM1sLXmPk9wfYMR2vq3v1Noy4Mey65wd8Y46m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7TZX5cv1rwCnxsQVq981fvaRGivLQ4BPHbiTTFidqFyV,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7TjccRXP95iA4vPn6rBkjeLMvPUW8a9JTAXi7NMAEtTq,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7U8iyQY3agBZ9UiMCPwQDmKsP1bvC9dqwKt2g1Dj5kPt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7ULs97DzT6MGVMLFTRNpewrUzN9o9vrmGVzejpczQYhR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7Uh3Q8gr8owgjoCaLcwcasncgTbBrHHdSX2YWWZpGnc7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7UmzDHpS7mE9EeHfqiU11Q17esY3abV1sgjYfuMV1Jye,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7UrNCvd7SQUe1MLpToXzHFf7Sn98gf9hxjjgkSrTr3NR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7VYtfXKv7BJ8sAMPu83zjPVHPHCzGSZt9Wyvf7HPmKD3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7VZykJdGo9nu33guXCPrd9UYrh5b3FiBkK8D3eZkEW7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7VeSG5ZrqqfSpLJUYrqrnovmmqsAGx71p92uUgeHGh7j,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7W8SEZv79hk4445o56Fd6RzhbUsozkzGXi8vkc7vNRr8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7WXgtZEcKJwuE8WQ3YWYGP3BgfUX5XgzHFyzfWj9GWfX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7X5uvaKR8pE6KS7XJrqLzp7jgv4o8MYKXow2r5PBFW5f,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7X9ZUpyc6snGRJcSYjjwrrprNS8T5k7BBJvfW4mu6eCC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7XDXZMNWgNTi2VhE2xEx1jMxYLp1oN4Wbu3e9hWS6wtm,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7XJQB1S6vQF42CMMv5jouPM537WvvFyGrNR9fvSWcPwY,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7XRfApSMzQSpcnCjQbGeoWQu4dyy5PJT5tAr8XS4Qrqi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7XTNWzEsHwNuHnRzeGd9sP8j7PMMk4w2tabihc5jyfeX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7XYBS23m1m3u7m6Q4QcibUyewH4fP4nxhvo4z4QHAoZ5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7Y9Res87VkqiXBbGzMvUemh2A7bHDz1A4cyrCqVffMFz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7YNXzLjmZWxaUBZJC7CKuTBRN9gh9hGq31XorTCX9vVD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7YS76ZYaSWnZ4TeXEJLvPtEw51ZnymdPzosRJD8vp5sL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7YUMBcBoHnkm2e9kopotQXbnJVaefvNiTzyRDtMeTdem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7YmWAfjvHRhAAscbrk6cy2qqHXykPvibTdM9xibMecLi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7YtSALwMt2Fv2JRB4LpX12TL1gn8gn8rFeQQcv2VgZFq,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7ZPb22QnwMEHz7uv6GfaUQ9212BFN7N4MNMf1rqpiWpi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7ZQCQ1aNwwZnRWJpo2RaXcC1etFvQyUa73KWwqq7zVSK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7ZbtSKN8Zz2MLsMwUCDSB6j8VBWxuD1gPwJWZbpoj6rL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7Zh7LgiZuvXmKxaLUQ1y2WwEjJMQS2LVEEPJvTNbXKMk,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7aAhSkJLzTc1XWLT8BRt3zzGXbJuQpxEBUX894sFRSQv,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7aPSuqk5K7PPPUuK3RbdiHC5KCcRH9BdbsLxcKA1udXk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7av4JUxJoz7L5zjsS9hmYdyqW31i6D6UsVyMuU9FJPRX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7bPNWMHdC9yqUTskpYUivUikwTbm4D5KPt1vJxK9fJD6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7bRer4xdRD9BKcrnidsQuTWXEpHoFFateJcJgyzjkdR6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7bUGZb6owbYFcPapNH1bg8HBcRMTAWBh1nMP9M1uSwqH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7bXYoqXvmvoPbMKFUvLhCDWz9MFL8byQZgmDjGswuE7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7bY96cEosDsAa3fSnuiGkqK5bAdzyTVkJ9TG8QzndaUs,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cJA6Gxm9cKd9ihqDar7wiAxomGDe1GbG53juSgAEzUP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7cUTDH4NBJAQp6QFBZMe7m1W3bELW6CZPmY9Ff3vfZo5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7caDUvMEje1M8ig3xxVPVgpna6wxmDZFQby3aTHCYJh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7cbBKmZgtUqDxLUNgcRiH8Zi2QwWUmhGvobh9ysVwCGw,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7ciLrE8aR9SWsWKebHhNKzgpfKi3FTiMjRroTizZTLzn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7cnvQ77FDhVo8PZ8NqDn51qo5YJ4NLzR8zkiYH8DouZN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7cr41gDR69AhCqk4BMmj6LUf4pzfvazHZpjZi66YUj6j,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7csc6e2VazZ4YU6JjMLQKU7jV6iTTDTZRwMMLvNwK9s4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7cxiUuhnZUx1rW9cnRum1idBdLmdwBUUgcDadHkTFjjV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7cxtdiDsvgs7F2t8RAaUQX7n2GgfnGKjTsKyPqBLYhy3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7dWjDkzdGWY716eQ8Gf7wbWFYpEr3eQha3BaHgi4kfvz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7diV3t6PWFDKpevwyzNXLcEBWAr2UqRcy5kMdsXVmTjr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7dimmqYtb8HXyRpeGw6PmHNu3RBmHQJ6yk745eFz3YMQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
